ID,Produk sering beli,Saluran belanja,Motivasi utama pembelian,Hobi,Minat,Pernyataan: Membaca adalah bagian penting dari pengembangan diri saya,Pernyataan: Saya sering mencari inspirasi untuk kegiatan kreatif dari buku atau alat tulis,Pernyataan: Saya berusaha menerapkan gaya hidup minimalis dalam hal kepemilikan barang,Pernyataan: Saya nyaman menggunakan teknologi digital untuk membaca dan mencatat,Cluster
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Literasi,Alat Seni,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Literasi,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Literasi,edukasi,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Alat Seni,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,edukasi,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Alat Seni,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,1
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,edukasi,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Alat Seni,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Alat Seni,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,edukasi,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Aktivitas Rekreasional,Alat Seni,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Aktivitas Rekreasional,edukasi,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Literasi,Alat Seni,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Literasi,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Literasi,edukasi,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,4
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Alat Seni,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,edukasi,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Alat Seni,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,edukasi,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Alat Seni,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Alat Seni,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,2
109,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,edukasi,Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,0
110,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Lifestyle,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
110,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Lifestyle,Daily needs,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
110,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,1
110,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Daily needs,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,1
110,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,1
110,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Daily needs,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,1
110,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Lifestyle,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
110,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Lifestyle,Daily needs,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
110,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
110,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Daily needs,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
110,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,1
110,Novel Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Daily needs,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,1
110,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Lifestyle,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
110,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Lifestyle,Daily needs,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
110,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
110,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Daily needs,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
110,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
110,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Daily needs,Tidak Setuju,Netral,Sangat Setuju,Tidak Setuju,4
111,Alat Kantor/Sekolah,Toko Gramedia,Hiburan atau relaksasi,Literasi,Self Wear,Tidak Setuju,Setuju,Sangat Setuju,Setuju,1
111,Alat Kantor/Sekolah,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Self Wear,Tidak Setuju,Setuju,Sangat Setuju,Setuju,1
112,Novel Fiksi,Website Gramedia.com,Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,Self Wear,Sangat Setuju,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,1
112,Novel Fiksi,Website Gramedia.com,Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,edukasi,Sangat Setuju,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,1
112,Novel Fiksi,Website Gramedia.com,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,Self Wear,Sangat Setuju,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,1
112,Novel Fiksi,Website Gramedia.com,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,edukasi,Sangat Setuju,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,1
113,Buku Non-Fiksi,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Daily needs,Setuju,Tidak Setuju,Setuju,Sangat Setuju,2
113,Buku Non-Fiksi,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Daily needs,Setuju,Tidak Setuju,Setuju,Sangat Setuju,2
113,Edukasi,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Daily needs,Setuju,Tidak Setuju,Setuju,Sangat Setuju,2
113,Edukasi,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Daily needs,Setuju,Tidak Setuju,Setuju,Sangat Setuju,2
113,Sport & mainanan,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Daily needs,Setuju,Tidak Setuju,Setuju,Sangat Setuju,2
113,Sport & mainanan,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Daily needs,Setuju,Tidak Setuju,Setuju,Sangat Setuju,2
114,Buku Non-Fiksi,Toko buku independen lainnya,Menambah pengetahuan,Aktivitas Rekreasional,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,4
114,Buku Non-Fiksi,Toko buku independen lainnya,Menambah pengetahuan,Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,4
114,Buku Non-Fiksi,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,0
114,Buku Non-Fiksi,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,4
114,Komik,Toko buku independen lainnya,Menambah pengetahuan,Aktivitas Rekreasional,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,4
114,Komik,Toko buku independen lainnya,Menambah pengetahuan,Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,4
114,Komik,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,0
114,Komik,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,4
114,Sport & mainanan,Toko buku independen lainnya,Menambah pengetahuan,Aktivitas Rekreasional,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,4
114,Sport & mainanan,Toko buku independen lainnya,Menambah pengetahuan,Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,4
114,Sport & mainanan,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,2
114,Sport & mainanan,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,Daily needs,Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,4
115,Alat Kantor/Sekolah,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Daily needs,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,0
115,Alat Kantor/Sekolah,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,0
115,Alat Kantor/Sekolah,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,Daily needs,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,0
115,Alat Kantor/Sekolah,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,Self Wear,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,0
115,Alat Kantor/Sekolah,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,Daily needs,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,0
115,Alat Kantor/Sekolah,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,Self Wear,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,0
115,Buku Non-Fiksi,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Daily needs,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,0
115,Buku Non-Fiksi,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,2
115,Buku Non-Fiksi,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,Daily needs,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,0
115,Buku Non-Fiksi,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,Self Wear,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,2
115,Buku Non-Fiksi,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,Daily needs,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,0
115,Buku Non-Fiksi,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,Self Wear,Sangat Tidak Setuju,Setuju,Sangat Tidak Setuju,Setuju,2
116,Alat Kantor/Sekolah,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,0
116,Alat Kantor/Sekolah,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,0
116,Alat Kantor/Sekolah,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,0
116,Alat Kantor/Sekolah,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,0
116,Alat Kantor/Sekolah,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,0
116,Alat Kantor/Sekolah,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,0
117,Alat Kantor/Sekolah,Toko buku independen lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Alat Kantor/Sekolah,Toko buku independen lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Alat Kantor/Sekolah,Toko buku independen lainnya,Hiburan atau relaksasi,Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Alat Kantor/Sekolah,Toko buku independen lainnya,Hiburan atau relaksasi,Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Alat Kantor/Sekolah,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Alat Kantor/Sekolah,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Alat Kantor/Sekolah,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Alat Kantor/Sekolah,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Alat Kantor/Sekolah,Toko buku independen lainnya,Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Alat Kantor/Sekolah,Toko buku independen lainnya,Menambah pengetahuan,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Alat Kantor/Sekolah,Toko buku independen lainnya,Menambah pengetahuan,Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Alat Kantor/Sekolah,Toko buku independen lainnya,Menambah pengetahuan,Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Buku Non-Fiksi,Toko buku independen lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Buku Non-Fiksi,Toko buku independen lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Buku Non-Fiksi,Toko buku independen lainnya,Hiburan atau relaksasi,Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Buku Non-Fiksi,Toko buku independen lainnya,Hiburan atau relaksasi,Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Buku Non-Fiksi,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Buku Non-Fiksi,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Buku Non-Fiksi,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Buku Non-Fiksi,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Buku Non-Fiksi,Toko buku independen lainnya,Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Buku Non-Fiksi,Toko buku independen lainnya,Menambah pengetahuan,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Buku Non-Fiksi,Toko buku independen lainnya,Menambah pengetahuan,Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Buku Non-Fiksi,Toko buku independen lainnya,Menambah pengetahuan,Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Novel Fiksi,Toko buku independen lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Novel Fiksi,Toko buku independen lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Novel Fiksi,Toko buku independen lainnya,Hiburan atau relaksasi,Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Novel Fiksi,Toko buku independen lainnya,Hiburan atau relaksasi,Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Novel Fiksi,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Novel Fiksi,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Novel Fiksi,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Novel Fiksi,Toko buku independen lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Novel Fiksi,Toko buku independen lainnya,Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Novel Fiksi,Toko buku independen lainnya,Menambah pengetahuan,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
117,Novel Fiksi,Toko buku independen lainnya,Menambah pengetahuan,Seni,Self Wear,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,2
117,Novel Fiksi,Toko buku independen lainnya,Menambah pengetahuan,Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,0
118,Alat Kantor/Sekolah,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Alat Seni,Tidak Setuju,Tidak Setuju,Netral,Setuju,0
118,Alat Kantor/Sekolah,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,edukasi,Tidak Setuju,Tidak Setuju,Netral,Setuju,0
