Produk sering beli,Saluran belanja,Motivasi utama pembelian,Hobi,Minat,Pernyataan: Membaca adalah bagian penting dari pengembangan diri saya,Pernyataan: Saya sering mencari inspirasi untuk kegiatan kreatif dari buku atau alat tulis,Pernyataan: Saya berusaha menerapkan gaya hidup minimalis dalam hal kepemilikan barang,Pernyataan: Saya nyaman menggunakan teknologi digital untuk membaca dan mencatat,cluster
"{'Novel Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Kado atau hadiah'},{'Aktivitas Rekreasional'},{'Self Wear'},{'Sangat Setuju'},{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},0
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Netral'},{'Netral'},{'Netral'},1
"{'Edukasi', 'Alat Seni'}",{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Seni'},{'edukasi'},{'Tidak Setuju'},{'Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
"{'Novel Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Seni'},{'Self Wear'},{'Setuju'},{'Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Buku Non-Fiksi', 'Alat Seni'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}",{'Self Wear'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},0
"{'Novel Fiksi', 'Alat Seni', 'Buku Anak'}",{'Toko Gramedia'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},2
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Seni'},{'edukasi'},{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},{'Setuju'},4
"{'Buku Non-Fiksi', 'Alat Kantor/Sekolah', 'Komik'}",{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Literasi', 'Seni'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},{'Tidak Setuju'},0
"{'Novel Fiksi', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Aktivitas Rekreasional'},"{'edukasi', 'Alat Seni'}",{'Netral'},{'Netral'},{'Sangat Tidak Setuju'},{'Netral'},3
"{'Buku Non-Fiksi', 'Alat Seni', 'Novel Fiksi'}",{'Website Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}",{'Self Wear'},{'Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Alat Seni', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Sangat Setuju'},{'Setuju'},{'Netral'},{'Sangat Setuju'},3
"{'Novel Fiksi', 'Alat Seni', 'Sport & mainanan'}",{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'Alat Seni'}",{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},0
{'Sport & mainanan'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Seni', 'Lifestyle'}",{'Self Wear'},{'Setuju'},{'Netral'},{'Sangat Setuju'},{'Setuju'},0
"{'Buku Non-Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},{'Untuk mengekspresikan kreativitas'},{'Seni'},"{'edukasi', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Komik', 'Edukasi', 'Alat Seni'}",{'Toko Gramedia'},{'Kado atau hadiah'},"{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}",{'Daily needs'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},2
{'Alat Kantor/Sekolah'},{'Toko alat tulis lainnya'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}",{'Seni'},"{'edukasi', 'Alat Seni'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},1
{'Sport & mainanan'},{'Website Gramedia.com'},{'Menambah pengetahuan'},"{'Aktivitas Rekreasional', 'Literasi', 'Seni'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},2
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Seni'}","{'Self Wear', 'Daily needs'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
"{'Komik', 'Alat Seni', 'Sport & mainanan'}",{'Website Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Literasi'},"{'Self Wear', 'Alat Seni', 'edukasi'}",{'Netral'},{'Netral'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},3
"{'Buku Anak', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},4
"{'Novel Fiksi', 'Alat Seni', 'Buku Anak'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Hiburan atau relaksasi'},"{'Aktivitas Rekreasional', 'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},1
{'Alat Seni'},{'Aplikasi Gramedia.com'},"{'Hiburan atau relaksasi', 'Kado atau hadiah'}",{'Lifestyle'},"{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Setuju'},{'Netral'},{'Sangat Setuju'},4
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},{'edukasi'},{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},2
"{'Buku Non-Fiksi', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}","{'edukasi', 'Alat Seni'}",{'Sangat Setuju'},{'Setuju'},{'Sangat Setuju'},{'Setuju'},0
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Literasi', 'Lifestyle'}",{'Alat Seni'},{'Setuju'},{'Setuju'},{'Tidak Setuju'},{'Netral'},3
{'Alat Kantor/Sekolah'},{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Setuju'},{'Netral'},{'Netral'},{'Sangat Setuju'},4
"{'Buku Non-Fiksi', 'Sport & mainanan'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'Self Wear'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
{'Alat Kantor/Sekolah'},{'Aplikasi Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}",{'edukasi'},{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
{'Buku Non-Fiksi'},{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Literasi'},{'edukasi'},{'Sangat Setuju'},{'Netral'},{'Netral'},{'Setuju'},1
"{'Edukasi', 'Buku Anak'}",{'Website Gramedia.com'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Setuju'},1
{'Buku Non-Fiksi'},{'Website Gramedia.com'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Seni', 'Lifestyle'}",{'edukasi'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},2
{'Buku Anak'},{'Aplikasi Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi'}",{'Netral'},{'Netral'},{'Tidak Setuju'},{'Tidak Setuju'},3
{'Sport & mainanan'},{'Website Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Seni', 'Lifestyle'}",{'Alat Seni'},{'Sangat Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},0
{'Alat Kantor/Sekolah'},"{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Kado atau hadiah'},{'Literasi'},{'Self Wear'},{'Netral'},{'Netral'},{'Sangat Setuju'},{'Netral'},0
{'Komik'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Literasi', 'Lifestyle'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},0
"{'Novel Fiksi', 'Buku Anak', 'Sport & mainanan'}",{'Aplikasi Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Setuju'},{'Setuju'},{'Netral'},{'Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Seni'},{'Alat Seni'},{'Sangat Setuju'},{'Netral'},{'Setuju'},{'Netral'},4
{'Alat Kantor/Sekolah'},{'Toko alat tulis lainnya'},{'Kado atau hadiah'},{'Seni'},{'edukasi'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},0
"{'Alat Seni', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}",{'Lifestyle'},"{'Self Wear', 'Alat Seni'}",{'Netral'},{'Netral'},{'Setuju'},{'Tidak Setuju'},4
"{'Novel Fiksi', 'Buku Anak', 'Sport & mainanan'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Menambah pengetahuan'},{'Lifestyle'},{'edukasi'},{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
{'Buku Non-Fiksi'},{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}",{'edukasi'},{'Netral'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},3
{'Komik'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Seni'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Netral'},{'Netral'},{'Tidak Setuju'},4
"{'Sport & mainanan', 'Alat Seni'}",{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Literasi', 'Seni'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Sport & mainanan', 'Alat Seni'}",{'Toko Gramedia'},{'Untuk mengekspresikan kreativitas'},{'Aktivitas Rekreasional'},{'edukasi'},{'Tidak Setuju'},{'Setuju'},{'Netral'},{'Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},{'Alat Seni'},{'Tidak Setuju'},{'Netral'},{'Netral'},{'Sangat Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi', 'Daily needs'}",{'Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},2
"{'Buku Anak', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Untuk mengekspresikan kreativitas'},{'Seni'},"{'Self Wear', 'edukasi'}",{'Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},2
{'Buku Anak'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Lifestyle'},"{'Self Wear', 'Daily needs'}",{'Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},{'Netral'},4
{'Buku Anak'},{'Aplikasi Gramedia Digital (ebook)'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},4
{'Alat Kantor/Sekolah'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Lifestyle'},"{'edukasi', 'Daily needs'}",{'Setuju'},{'Netral'},{'Tidak Setuju'},{'Setuju'},4
"{'Novel Fiksi', 'Buku Anak'}",{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Lifestyle'},"{'edukasi', 'Daily needs'}",{'Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Netral'},4
{'Alat Seni'},{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},3
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Seni'}",{'edukasi'},{'Netral'},{'Tidak Setuju'},{'Netral'},{'Setuju'},1
"{'Edukasi', 'Buku Anak', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Untuk mengekspresikan kreativitas', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Netral'},{'Sangat Setuju'},{'Netral'},{'Setuju'},1
{'Edukasi'},{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi'}",{'edukasi'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Setuju'},0
"{'Sport & mainanan', 'Edukasi'}",{'Toko buku independen lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Seni'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},3
{'Komik'},{'Toko alat tulis lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},4
{'Novel Fiksi'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Literasi', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Netral'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},{'edukasi'},{'Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Setuju'},2
"{'Alat Seni', 'Buku Anak'}",{'Website Gramedia.com'},{'Kado atau hadiah'},{'Seni'},{'edukasi'},{'Sangat Tidak Setuju'},{'Setuju'},{'Netral'},{'Setuju'},1
{'Komik'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Kado atau hadiah'}","{'Literasi', 'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Tidak Setuju'},{'Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},3
"{'Novel Fiksi', 'Alat Seni', 'Sport & mainanan'}",{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},"{'edukasi', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Setuju'},{'Tidak Setuju'},{'Netral'},4
"{'Edukasi', 'Alat Seni'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni', 'edukasi'}",{'Sangat Setuju'},{'Setuju'},{'Tidak Setuju'},{'Netral'},4
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Literasi'},{'edukasi'},{'Netral'},{'Sangat Tidak Setuju'},{'Setuju'},{'Netral'},3
"{'Buku Non-Fiksi', 'Buku Anak', 'Novel Fiksi'}",{'Toko buku independen lainnya'},"{'Menambah pengetahuan', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Netral'},{'Tidak Setuju'},{'Tidak Setuju'},3
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},"{'Self Wear', 'edukasi'}",{'Setuju'},{'Sangat Tidak Setuju'},{'Netral'},{'Tidak Setuju'},0
"{'Edukasi', 'Alat Seni'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}",{'Lifestyle'},"{'Self Wear', 'Alat Seni'}",{'Netral'},{'Netral'},{'Setuju'},{'Sangat Setuju'},3
{'Sport & mainanan'},{'Toko alat tulis lainnya'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Seni', 'Lifestyle'}",{'Self Wear'},{'Netral'},{'Setuju'},{'Netral'},{'Sangat Setuju'},1
"{'Alat Seni', 'Alat Kantor/Sekolah', 'Buku Anak'}",{'Toko alat tulis lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}",{'edukasi'},{'Netral'},{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},1
"{'Buku Anak', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},{'Menambah pengetahuan'},"{'Aktivitas Rekreasional', 'Literasi'}",{'Self Wear'},{'Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},3
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'edukasi', 'Alat Seni'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},1
"{'Buku Non-Fiksi', 'Sport & mainanan'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Seni'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Netral'},{'Setuju'},{'Setuju'},{'Tidak Setuju'},3
"{'Novel Fiksi', 'Edukasi', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni'}",{'Sangat Setuju'},{'Setuju'},{'Setuju'},{'Sangat Setuju'},0
"{'Buku Non-Fiksi', 'Buku Anak', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}",{'Lifestyle'},{'Self Wear'},{'Netral'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Netral'},4
{'Alat Seni'},{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Seni'},"{'Self Wear', 'Alat Seni'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Netral'},1
"{'Komik', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}",{'Seni'},"{'edukasi', 'Alat Seni'}",{'Netral'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},3
{'Alat Seni'},{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Lifestyle'},"{'Self Wear', 'edukasi'}",{'Setuju'},{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},2
{'Alat Kantor/Sekolah'},{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},{'edukasi'},{'Setuju'},{'Netral'},{'Netral'},{'Tidak Setuju'},0
"{'Komik', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},1
{'Buku Anak'},{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Seni', 'Lifestyle'}",{'Daily needs'},{'Sangat Setuju'},{'Sangat Setuju'},{'Netral'},{'Setuju'},1
{'Novel Fiksi'},{'Toko alat tulis lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}",{'Lifestyle'},{'Alat Seni'},{'Netral'},{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},3
